Date,Condition,Dish,Cell,L,F,LbyF,mito_area,date_id,cell_id_nested
2025-06-04,Control,2,3,291.619,1794.19,0.16253518300737382,1.8800000000000001,2,8
2025-06-04,Control,2,3,235.429,1955.095,0.12041818939744615,0,2,8
2025-06-04,Control,2,4,331.429,1367.095,0.242433042326978,4.48,2,9
2025-06-04,Control,2,4,259.905,1097.524,0.23681031120959542,4.36,2,9
2025-06-04,Control,2,4,144.238,965.429,0.14940301151094487,3.92,2,9
2025-06-04,Control,2,4,159.333,955.667,0.16672439249236395,0,2,9
2025-06-04,Control,3,1,226.619,1338.571,0.169299200415966,0,2,10
2025-06-04,Control,3,1,178.81,1262.381,0.14164503426461583,2.04,2,10
2025-06-04,Control,3,1,137.667,1071.238,0.12851205801138496,0,2,10
2025-06-04,Control,3,1,315.857,1332.286,0.23707897553528298,2.04,2,10
2025-06-04,Control,3,1,191.476,881.571,0.217198614745721,0.96,2,10
2025-06-04,Control,3,1,219.238,945.81,0.23179919857053743,1,2,10
2025-06-04,Control,3,1,165.381,1220.429,0.13551054588181696,0.76,2,10
2025-06-04,Control,3,1,132.524,881.619,0.15031890192929145,0.92,2,10
2025-06-04,Control,3,1,243.429,1191.19,0.20435782704690267,1.2,2,10
2025-06-04,Control,3,1,155.952,1138.333,0.13700033294299646,1.24,2,10
2025-06-04,Control,3,1,115.238,343.524,0.3354583668098881,0.6,2,10
2025-06-04,Control,3,1,236.571,914.333,0.25873614973975567,1.24,2,10
2025-06-04,Control,3,1,218.619,805.857,0.2712875857627346,1.24,2,10
2025-06-04,Control,3,1,141.667,994.762,0.14241295907965926,2.16,2,10
2025-06-04,Control,3,1,134.286,671.143,0.200085525737436,0,2,10
2025-06-04,Control,3,2,148.381,894.143,0.16594772871900804,1.04,2,11
2025-06-04,Control,3,2,90.524,480.905,0.1882367619384286,2.16,2,11
2025-06-04,Control,3,2,176.238,821.571,0.21451341393500986,0.88,2,11
2025-06-04,Control,3,2,231.476,1118.81,0.2068948257523619,1.04,2,11
2025-06-04,Control,3,2,203.952,947.333,0.2152907161473315,1.36,2,11
2025-06-04,Control,3,2,99.381,421.476,0.23579278535432624,1,2,11
2025-06-04,Control,3,2,102.905,511.048,0.2013607332383651,0.88,2,11
2025-06-04,Control,3,2,131.571,564.857,0.23292798000201823,1,2,11
2025-06-04,Control,3,2,94.333,619.524,0.1522669016858104,1.04,2,11
